Total Players: 1000 | Total Caught Pals: 308621 | Total Overall Pals: 71635 | Total Owned Pals: 69010 | Total Worker/Dropped Pals: 2625 | Total Initial Guilds: 1691 | Total Inactive Guilds: 768 | Total Active Guilds: 923 | Total Bases: 226 
Player: Pure | UID: 87691983-0000-0000-0000-000000000000 | Level: 46 | Caught: 932 | Owned: 726 | Encounters: 113 | Uniques: 113 | Last Online: 2024-09-23 20:04:15 (9h:42m:4s ago)
Player: Antidote | UID: 9a22269d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-20 06:41:46 (34d:23h:4m:33s ago)
Player: -Rob | UID: fa721e61-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-22 18:29:05 (32d:11h:17m:14s ago)
Player: Champ | UID: 7b212e8d-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 08:33:12 (40d:21h:13m:7s ago)
Player: Luker47 | UID: 3332252b-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-12 17:00:49 (11d:12h:45m:30s ago)
Player: Scapegoat | UID: 2446e195-0000-0000-0000-000000000000 | Level: 30 | Caught: 219 | Owned: 135 | Encounters: 48 | Uniques: 48 | Last Online: 2024-08-14 15:13:31 (40d:14h:32m:48s ago)
Player: capella | UID: 01e8f8e7-0000-0000-0000-000000000000 | Level: 9 | Caught: 15 | Owned: 14 | Encounters: 8 | Uniques: 8 | Last Online: 2024-09-01 16:05:14 (22d:13h:41m:5s ago)
Player: Superherobeccy | UID: 021a87a3-0000-0000-0000-000000000000 | Level: 19 | Caught: 54 | Owned: 42 | Encounters: 36 | Uniques: 30 | Last Online: 2024-09-16 14:14:05 (7d:15h:32m:14s ago)
Player: Big Bat | UID: e4cbfdd6-0000-0000-0000-000000000000 | Level: 19 | Caught: 98 | Owned: 40 | Encounters: 27 | Uniques: 27 | Last Online: 2024-09-18 20:16:21 (5d:9h:29m:58s ago)
Player: kty | UID: 5917277c-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 06:04:22 (42d:23h:41m:57s ago)
Player: General Goddess | UID: 6e3b06f0-0000-0000-0000-000000000000 | Level: 14 | Caught: 40 | Owned: 33 | Encounters: 27 | Uniques: 27 | Last Online: 2024-09-21 15:07:30 (2d:14h:38m:49s ago)
Player: Shrimp | UID: 217c6770-0000-0000-0000-000000000000 | Level: 37 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-24 05:46:20 (0s ago)
Player: da0 uf | UID: 3b402f2a-0000-0000-0000-000000000000 | Level: 20 | Caught: 4 | Owned: 4 | Encounters: 4 | Uniques: 4 | Last Online: 2024-08-11 00:15:58 (44d:5h:30m:21s ago)
Player: ObsidianUchiha | UID: fb00603f-0000-0000-0000-000000000000 | Level: 46 | Caught: 786 | Owned: 706 | Encounters: 110 | Uniques: 110 | Last Online: 2024-09-01 04:39:49 (23d:1h:6m:30s ago)
Player: Harcaniel R | UID: ee52321d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-31 09:00:19 (23d:20h:46m:0s ago)
Player: Ifrit | UID: 05a69cd3-0000-0000-0000-000000000000 | Level: 4 | Caught: 3 | Owned: 3 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-12 10:39:55 (42d:19h:6m:24s ago)
Player: ProphetRaheim | UID: c64c760d-0000-0000-0000-000000000000 | Level: 6 | Caught: 8 | Owned: 8 | Encounters: 7 | Uniques: 7 | Last Online: 2024-08-15 07:39:44 (39d:22h:6m:35s ago)
Player: Energy | UID: cea7f2b3-0000-0000-0000-000000000000 | Level: 23 | Caught: 142 | Owned: 131 | Encounters: 27 | Uniques: 27 | Last Online: 2024-08-11 10:03:59 (43d:19h:42m:20s ago)
Player: marjury | UID: 2f641fa5-0000-0000-0000-000000000000 | Level: 53 | Caught: 1552 | Owned: 640 | Encounters: 148 | Uniques: 145 | Last Online: 2024-09-23 15:17:29 (14h:28m:50s ago)
Player: NoWeebsHere | UID: 240952a6-0000-0000-0000-000000000000 | Level: 4 | Caught: 3 | Owned: 3 | Encounters: 3 | Uniques: 3 | Last Online: 2024-08-13 14:51:53 (41d:14h:54m:26s ago)
Player: Armagedoom | UID: 1ea6b843-0000-0000-0000-000000000000 | Level: 45 | Caught: 785 | Owned: 513 | Encounters: 141 | Uniques: 135 | Last Online: 2024-09-23 12:21:27 (17h:24m:52s ago)
Player: MrBurgerbite | UID: 22ec5269-0000-0000-0000-000000000000 | Level: 16 | Caught: 45 | Owned: 34 | Encounters: 26 | Uniques: 25 | Last Online: 2024-08-17 19:42:08 (37d:10h:4m:11s ago)
Player: sharkopaw | UID: e3ab172b-0000-0000-0000-000000000000 | Level: 33 | Caught: 255 | Owned: 140 | Encounters: 86 | Uniques: 86 | Last Online: 2024-08-20 15:22:39 (34d:14h:23m:40s ago)
Player: Garahad | UID: 5e9109f2-0000-0000-0000-000000000000 | Level: 16 | Caught: 54 | Owned: 54 | Encounters: 17 | Uniques: 17 | Last Online: 2024-08-17 04:51:06 (38d:55m:13s ago)
Player: jethro | UID: 8d9153c5-0000-0000-0000-000000000000 | Level: 28 | Caught: 141 | Owned: 123 | Encounters: 70 | Uniques: 70 | Last Online: 2024-08-18 21:55:24 (36d:7h:50m:55s ago)
Player: DAMONI0 | UID: 154105e8-0000-0000-0000-000000000000 | Level: 25 | Caught: 125 | Owned: 61 | Encounters: 43 | Uniques: 43 | Last Online: 2024-08-12 13:10:42 (42d:16h:35m:37s ago)
Player: ZIPO[H] | UID: c15b282e-0000-0000-0000-000000000000 | Level: 35 | Caught: 143 | Owned: 121 | Encounters: 62 | Uniques: 62 | Last Online: 2024-08-14 07:24:27 (40d:22h:21m:52s ago)
Player: morbidmoschidae | UID: cf93fc5a-0000-0000-0000-000000000000 | Level: 9 | Caught: 4 | Owned: 1 | Encounters: 2 | Uniques: 2 | Last Online: 2024-08-13 11:01:25 (41d:18h:44m:54s ago)
Player: BAananbeater | UID: db916126-0000-0000-0000-000000000000 | Level: 12 | Caught: 19 | Owned: 17 | Encounters: 16 | Uniques: 16 | Last Online: 2024-08-11 12:41:36 (43d:17h:4m:43s ago)
Player: WolfKissed | UID: d103b254-0000-0000-0000-000000000000 | Level: 33 | Caught: 240 | Owned: 106 | Encounters: 53 | Uniques: 50 | Last Online: 2024-08-23 14:54:41 (31d:14h:51m:38s ago)
Player: JuiceDeLaranja | UID: 675b6f5b-0000-0000-0000-000000000000 | Level: 6 | Caught: 4 | Owned: 4 | Encounters: 3 | Uniques: 3 | Last Online: 2024-08-12 14:28:56 (42d:15h:17m:24s ago)
Player: Antoshka | UID: 32606a49-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-11 19:06:26 (43d:10h:39m:53s ago)
Player: @catalyn11@ | UID: ab83cb7d-0000-0000-0000-000000000000 | Level: 5 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-08-12 06:48:02 (42d:22h:58m:17s ago)
Player: zCrownz | UID: b55948c6-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-26 09:30:49 (28d:20h:15m:30s ago)
Player: Keeper | UID: 4832e040-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-13 21:26:42 (41d:8h:19m:37s ago)
Player: CheekMuncher69 | UID: 0a8c1185-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 17:43:16 (42d:12h:3m:3s ago)
Player: Havvoc | UID: d03e7e71-0000-0000-0000-000000000000 | Level: 24 | Caught: 112 | Owned: 102 | Encounters: 29 | Uniques: 29 | Last Online: 2024-09-11 17:55:56 (12d:11h:50m:23s ago)
Player: MAZARAKI | UID: 4df6acd8-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-11 20:27:37 (43d:9h:18m:42s ago)
Player: Elluena | UID: 6be2e0a3-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 09:33:11 (42d:20h:13m:8s ago)
Player: Yansait | UID: 65a39491-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 14:33:13 (42d:15h:13m:6s ago)
Player: Bibo | UID: 845b07c1-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 13:13:13 (42d:16h:33m:6s ago)
Player: GoldBe | UID: d01f5b8f-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 09:50:32 (42d:19h:55m:47s ago)
Player: nova620 | UID: ceb7cd1c-0000-0000-0000-000000000000 | Level: 7 | Caught: 3 | Owned: 3 | Encounters: 3 | Uniques: 3 | Last Online: 2024-08-12 06:25:52 (42d:23h:20m:27s ago)
Player: Panda | UID: 257d1dee-0000-0000-0000-000000000000 | Level: 5 | Caught: 2 | Owned: 2 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-12 14:01:20 (42d:15h:44m:59s ago)
Player: illis-D | UID: acd8c1f0-0000-0000-0000-000000000000 | Level: 26 | Caught: 136 | Owned: 119 | Encounters: 45 | Uniques: 45 | Last Online: 2024-09-17 16:51:29 (6d:12h:54m:50s ago)
Player: Ultramaster | UID: 0fc48113-0000-0000-0000-000000000000 | Level: 5 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-12 12:18:49 (42d:17h:27m:30s ago)
Player: Mophie | UID: 3b516cc3-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 06:34:02 (42d:23h:12m:17s ago)
Player: Kazu | UID: 4aa9c38c-0000-0000-0000-000000000000 | Level: 6 | Caught: 9 | Owned: 9 | Encounters: 6 | Uniques: 6 | Last Online: 2024-08-24 02:32:32 (31d:3h:13m:47s ago)
Player: Vazrog | UID: e1ccba0c-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 11:23:16 (42d:18h:23m:3s ago)
Player: Taira | UID: 138412e6-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 04:56:14 (42d:50m:5s ago)
Player: LordChingusBingus | UID: b849e715-0000-0000-0000-000000000000 | Level: 8 | Caught: 2 | Owned: 2 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-12 13:25:07 (42d:16h:21m:13s ago)
Player: iPae | UID: ead6f968-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 12:11:28 (42d:17h:34m:51s ago)
Player: Shaky | UID: cd2012b8-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 08:03:38 (42d:21h:42m:41s ago)
Player: IO | UID: 2965e84e-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 14:13:53 (40d:15h:32m:26s ago)
Player: Ohiogrim | UID: 4c4f7388-0000-0000-0000-000000000000 | Level: 11 | Caught: 12 | Owned: 4 | Encounters: 7 | Uniques: 7 | Last Online: 2024-08-12 14:10:52 (42d:15h:35m:27s ago)
Player: Billy | UID: 1e05e819-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 13:22:19 (42d:16h:24m:0s ago)
Player: Sapeco | UID: 995a0421-0000-0000-0000-000000000000 | Level: 4 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-08-29 13:18:39 (25d:16h:27m:40s ago)
Player: Francisco. | UID: 62ce0b7b-0000-0000-0000-000000000000 | Level: 12 | Caught: 8 | Owned: 8 | Encounters: 8 | Uniques: 8 | Last Online: 2024-08-13 07:53:12 (41d:21h:53m:7s ago)
Player: herakroz-TWITCH | UID: 67cf6370-0000-0000-0000-000000000000 | Level: 7 | Caught: 5 | Owned: 5 | Encounters: 5 | Uniques: 5 | Last Online: 2024-08-12 12:25:07 (42d:17h:21m:12s ago)
Player: DataBass | UID: 304d80f3-0000-0000-0000-000000000000 | Level: 9 | Caught: 14 | Owned: 10 | Encounters: 8 | Uniques: 8 | Last Online: 2024-08-12 10:41:15 (42d:19h:5m:4s ago)
Player: BUZZK1LL_43 | UID: 9ae0ea01-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 12:57:59 (42d:16h:48m:20s ago)
Player: jeff | UID: e841a9fc-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 11:51:53 (42d:17h:54m:26s ago)
Player: Tobias | UID: 0d8f09da-0000-0000-0000-000000000000 | Level: 9 | Caught: 5 | Owned: 4 | Encounters: 5 | Uniques: 5 | Last Online: 2024-08-12 18:29:11 (42d:11h:17m:8s ago)
Player: jojo | UID: fda6f790-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 15:20:40 (42d:14h:25m:39s ago)
Player: PurpleHaze9769 | UID: facb073d-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 10:11:06 (42d:19h:35m:13s ago)
Player: Sponkert | UID: 6bdc12f4-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 16:21:27 (42d:13h:24m:52s ago)
Player: Sadmoto | UID: 6e024ee7-0000-0000-0000-000000000000 | Level: 15 | Caught: 48 | Owned: 48 | Encounters: 11 | Uniques: 11 | Last Online: 2024-08-12 13:13:10 (42d:16h:33m:9s ago)
Player: BigSlingin | UID: 0ffcad3e-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 11:33:09 (42d:18h:13m:10s ago)
Player: mcgamer3ds | UID: d6eb2639-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 14:25:46 (42d:15h:20m:33s ago)
Player: deaf blind autistic | UID: 97a21b35-0000-0000-0000-000000000000 | Level: 5 | Caught: 4 | Owned: 5 | Encounters: 5 | Uniques: 4 | Last Online: 2024-08-14 16:38:48 (40d:13h:7m:31s ago)
Player: DIDNT SEE THAT COMIN | UID: 6efb1bab-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 17:36:41 (42d:12h:9m:38s ago)
Player: Funless | UID: f591d84f-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 14:07:12 (42d:15h:39m:7s ago)
Player: HappyStick | UID: 14fb4fc1-0000-0000-0000-000000000000 | Level: 16 | Caught: 43 | Owned: 34 | Encounters: 19 | Uniques: 19 | Last Online: 2024-08-13 11:33:16 (41d:18h:13m:3s ago)
Player: Slyconyers | UID: 2148bc45-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-13 10:13:09 (41d:19h:33m:10s ago)
Player: XcthulhuX | UID: e21082c1-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 14:03:37 (41d:15h:42m:42s ago)
Player: Billzera | UID: 5c90a6e1-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 14:01:20 (41d:15h:44m:59s ago)
Player: Kai | UID: 0e8d757e-0000-0000-0000-000000000000 | Level: 15 | Caught: 22 | Owned: 13 | Encounters: 14 | Uniques: 14 | Last Online: 2024-08-25 02:16:22 (30d:3h:29m:58s ago)
Player: TheGrimsComing4u | UID: 5c0fc3e7-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-13 15:27:45 (41d:14h:18m:34s ago)
Player: Ozzi | UID: d1cd46cb-0000-0000-0000-000000000000 | Level: 34 | Caught: 259 | Owned: 241 | Encounters: 88 | Uniques: 88 | Last Online: 2024-08-22 00:40:51 (33d:5h:5m:28s ago)
Player: ⓏⒺⓃ™ | UID: 8f98964e-0000-0000-0000-000000000000 | Level: 6 | Caught: 1 | Owned: 0 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-17 09:50:56 (37d:19h:55m:23s ago)
Player: Verdelet | UID: 5f201024-0000-0000-0000-000000000000 | Level: 21 | Caught: 98 | Owned: 49 | Encounters: 25 | Uniques: 25 | Last Online: 2024-08-21 10:55:09 (33d:18h:51m:10s ago)
Player: Floki | UID: c8accfac-0000-0000-0000-000000000000 | Level: 10 | Caught: 10 | Owned: 10 | Encounters: 10 | Uniques: 10 | Last Online: 2024-08-15 18:48:07 (39d:10h:58m:12s ago)
Player: bossanova | UID: 503ab6f5-0000-0000-0000-000000000000 | Level: 5 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 21:51:53 (42d:7h:54m:26s ago)
Player: Nawar | UID: 75990c93-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 12:45:28 (41d:17h:51s ago)
Player: mcdipples | UID: 179d0157-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 18:03:57 (40d:11h:42m:22s ago)
Player: Final Boss | UID: cb848aab-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 20:15:31 (41d:9h:30m:48s ago)
Player: BigBadWolf | UID: d2a539b0-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-12 22:54:29 (42d:6h:51m:50s ago)
Player: Cherry | UID: f6d68fe5-0000-0000-0000-000000000000 | Level: 7 | Caught: 10 | Owned: 10 | Encounters: 5 | Uniques: 5 | Last Online: 2024-08-14 02:19:28 (41d:3h:26m:51s ago)
Player: 123 | UID: b4b747e4-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 13:31:02 (41d:16h:15m:17s ago)
Player: NICK DORM | UID: 8e0e7b3d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 21:58:09 (42d:7h:48m:11s ago)
Player: Ryuuktsu | UID: 622969fd-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 22:18:03 (36d:7h:28m:16s ago)
Player: SirSalamiThe21st | UID: 5f6bbc5a-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 08:03:04 (41d:21h:43m:15s ago)
Player: TheeDemiGoat | UID: ab372c28-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 13:57:31 (41d:15h:48m:48s ago)
Player: Maseko | UID: 57f4875d-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 23:04:23 (42d:6h:41m:56s ago)
Player: Goblin | UID: 3751280e-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 06:43:57 (41d:23h:2m:22s ago)
Player: Lhotse | UID: 2db41b13-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 11:00:08 (41d:18h:46m:11s ago)
Player: Fox_of_flames | UID: c1840188-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 09:28:57 (41d:20h:17m:22s ago)
Player: Shalissa | UID: 14c7f41c-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 14:31:49 (41d:15h:14m:30s ago)
Player: Jay Tha Red | UID: a252eb6c-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 17:55:25 (41d:11h:50m:54s ago)
Player: Vidal | UID: 1041c2ba-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 09:02:24 (41d:20h:43m:55s ago)
Player: a mistake | UID: a11d52a7-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 15:44:21 (41d:14h:1m:58s ago)
Player: Chaos | UID: e1e2f517-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 17:24:27 (41d:12h:21m:52s ago)
Player: Skyzo | UID: b3d40b7f-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 17:24:22 (41d:12h:21m:57s ago)
Player: 789789 | UID: 1c81993b-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 17:08:56 (41d:12h:37m:23s ago)
Player: Harmy | UID: fd302f50-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 17:24:03 (41d:12h:22m:16s ago)
Player: AzureNite | UID: b2eb1ad0-0000-0000-0000-000000000000 | Level: 6 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-08-18 14:00:44 (36d:15h:45m:35s ago)
Player: bluuunT | UID: ae2bb621-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-13 17:12:43 (41d:12h:33m:36s ago)
Player: Devilswork | UID: 1062f46e-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 00:09:23 (41d:5h:36m:57s ago)
Player: EvilSmoke117 | UID: 0cfe8ced-0000-0000-0000-000000000000 | Level: 9 | Caught: 17 | Owned: 17 | Encounters: 10 | Uniques: 10 | Last Online: 2024-08-14 16:59:39 (40d:12h:46m:40s ago)
Player: Undenounced | UID: a58c69ee-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 18:12:56 (40d:11h:33m:23s ago)
Player: Throbbing Dikcheese  | UID: b0f3ebb1-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 18:13:04 (40d:11h:33m:15s ago)
Player: zPapayita | UID: 83b73c97-0000-0000-0000-000000000000 | Level: 9 | Caught: 20 | Owned: 16 | Encounters: 9 | Uniques: 9 | Last Online: 2024-08-14 21:44:10 (40d:8h:2m:9s ago)
Player: Alwayssecond | UID: 1b3b9584-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 00:11:17 (41d:5h:35m:2s ago)
Player: Skeletor | UID: 96306b7e-0000-0000-0000-000000000000 | Level: 8 | Caught: 12 | Owned: 7 | Encounters: 9 | Uniques: 9 | Last Online: 2024-08-16 02:02:14 (39d:3h:44m:5s ago)
Player: Publius | UID: e3d9e221-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 14:29:40 (40d:15h:16m:40s ago)
Player: Shadow Rebel88 | UID: a28610e8-0000-0000-0000-000000000000 | Level: 7 | Caught: 5 | Owned: 5 | Encounters: 4 | Uniques: 4 | Last Online: 2024-08-14 07:59:11 (40d:21h:47m:8s ago)
Player: Taizumy | UID: a8187034-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 03:23:11 (39d:2h:23m:8s ago)
Player: Kuuna | UID: 47d366a5-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-14 14:21:34 (40d:15h:24m:45s ago)
Player: funchow | UID: 4b627f24-0000-0000-0000-000000000000 | Level: 6 | Caught: 9 | Owned: 8 | Encounters: 7 | Uniques: 7 | Last Online: 2024-08-23 17:36:36 (31d:12h:9m:43s ago)
Player: JxP | UID: 0060215d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 06:58:56 (36d:22h:47m:23s ago)
Player: Jac | UID: f2e74fdc-0000-0000-0000-000000000000 | Level: 6 | Caught: 2 | Owned: 3 | Encounters: 3 | Uniques: 2 | Last Online: 2024-08-20 17:28:05 (34d:12h:18m:14s ago)
Player: yoiyami0 | UID: 535f44d6-0000-0000-0000-000000000000 | Level: 31 | Caught: 227 | Owned: 186 | Encounters: 92 | Uniques: 92 | Last Online: 2024-08-31 15:53:01 (23d:13h:53m:18s ago)
Player: borgar | UID: fa08f058-0000-0000-0000-000000000000 | Level: 16 | Caught: 41 | Owned: 37 | Encounters: 27 | Uniques: 27 | Last Online: 2024-09-12 23:06:55 (11d:6h:39m:24s ago)
Player: Hash | UID: 66aa974c-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-15 06:58:21 (39d:22h:47m:58s ago)
Player: malshaaa | UID: 73119098-0000-0000-0000-000000000000 | Level: 19 | Caught: 76 | Owned: 52 | Encounters: 39 | Uniques: 39 | Last Online: 2024-08-20 10:51:02 (34d:18h:55m:17s ago)
